Request_ID,Arrival_Time_sec,Service_Time_sec,Wait_Time_sec,Response_Time_ms
204,2.140855806570828,0.003909857702172302,0.2647717023542353,268.6815600564074
205,2.1512168504260014,0.006706876749216801,0.2583205162012341,265.02739295045075
206,2.151319512710568,0.014714489225838567,0.26492473066588396,279.6392198917226
207,2.1525083671709675,0.01149785726890819,0.2784503654313233,289.94822270023144
208,2.1646101714741923,0.0059041498739570855,0.27784641839700663,283.7505682709636
209,2.164666554108101,0.0031969116255840704,0.28369418563705473,286.8910972626386
210,2.1666145076203702,0.058515287616569794,0.28494314375036955,343.4584313669395
211,2.1754555947996916,0.005554417901100342,0.3346173441876181,340.1717620887186
212,2.188536875762523,0.006003620484245429,0.32709048112588723,333.0941016101327
213,2.2002640033418035,0.001786767924545557,0.32136697403085224,323.1537419553976
214,2.203085668534115,0.015838167006373083,0.32033207676308617,336.1702437694594
215,2.2169236384107656,0.011831322380365739,0.3223322738928087,334.1635962731746
216,2.2199327912891302,0.00249448529453176,0.3311544433948099,333.6489286893416
217,2.2243065124993313,0.000859730569023787,0.3292752074791405,330.1349380481642
218,2.2395549297400623,0.011409958207372404,0.3148865208074332,326.29647901480575
219,2.2512079721212044,0.01062795094423143,0.3146434366336637,325.271387577895
220,2.272229706315242,0.0031918584867373966,0.30424965338385723,307.44151187059464
221,2.2841387428504616,0.030131544063851094,0.2955324753353752,325.6640193992264
222,2.293472568468098,0.0016376428319465086,0.3163301937815901,317.9678366135366
223,2.2945654247064136,0.0056622347250341164,0.3168749803752209,322.537215100255
224,2.299658939230936,0.028755684327996547,0.31744370057573246,346.1993849037288
225,2.303082940873812,0.005442571426935501,0.3427753832608529,348.2179546877884
226,2.306190720914506,0.010175650177301028,0.3451101746470946,355.2858248243957
227,2.346327492094094,0.0050682430300913964,0.3151490536448076,320.2172966748988
228,2.351876242061205,0.003205017300668813,0.31466854670778766,317.87356400845647
229,2.3766101888528555,0.04133770529131774,0.29313961721680615,334.4773225081239
230,2.387691682027705,0.005265045758454232,0.32339582933327415,328.6608750917286
231,2.4052897403909097,0.022452525068481322,0.3110628167285241,333.5153417970056
232,2.413050132884118,0.0026130581248389045,0.3257549493037972,328.36800742863613
233,2.422607420691247,0.002396600813788579,0.3188107196215073,321.20732043529586
234,2.4301440143950437,0.00031629049095555003,0.3136707267314991,313.9870172224546
235,2.4325575132319908,0.010545958588759896,0.3115735183855075,322.11947697426746
236,2.446799311043833,0.004596990541722014,0.30787767916242537,312.4746697041472
237,2.450461281803458,0.019977380588267937,0.3088126989445219,328.79007953278983
238,2.4507347982599104,0.006409531147028137,0.3285165630763376,334.92609422336585
239,2.462256673663191,0.03448082341200801,0.3234042188200852,357.8850422320934
240,2.4644226022212448,0.002052121782608384,0.35571911367403963,357.771235456648
241,2.4957679705242817,0.020296855047299105,0.3264258671536111,346.72272220091037
242,2.5299631084441487,0.014987773046742977,0.3125275842810433,327.5153573277865
243,2.5573354404956357,0.014736920438900363,0.30014302527629955,314.8799457151998
244,2.562471967123384,0.01862932610814589,0.3097434190874515,328.37274519559753
245,2.5626450484052943,0.014313921126037271,0.32819966391368727,342.5135850397245
246,2.5919286423756485,0.009840887504235639,0.31322999106937033,323.07087857360585
247,2.598139067676238,0.0014069398592758248,0.31686045327301615,318.2673931322921
248,2.6359262011887052,0.0003306691334998571,0.28048025961982503,280.8109287533247
249,2.6727454842568186,0.025363833018142642,0.24399164568521137,269.35547870335387
250,2.694049784447701,0.009588076894307802,0.24805117851247127,257.639255406779
251,2.6979250740940586,0.015922725389316394,0.2537639657604216,269.68669114973795
252,2.703328317784044,0.0065685836026979465,0.26428344745975263,270.85203106245046
253,2.7244919472560225,0.0012477916417400804,0.2496884015904719,250.93619323221185
254,2.7287269053830303,0.0013374374911633842,0.24670123510520403,248.03867259636723
255,2.7307904455640943,0.011569788149447114,0.24597513241530322,257.54492056475044
256,2.739831967698097,0.005626557199241903,0.24850339843074787,254.12995562998964
257,2.7704018951515086,0.0022379967489163616,0.22356002817657794,225.79802492549427
258,2.783633290682152,0.006764760134093309,0.21256662939485071,219.33138952894416
259,2.7930123166425482,0.0006636305079345966,0.20995236356854807,210.61599407648268
260,2.794148185501985,0.008722054323249507,0.20948012521704573,218.2021795402953
261,2.804754082341071,0.003133327966124574,0.20759628270120967,210.7296106673342
262,2.855982635094919,0.01597307290031962,0.15950105791348612,175.4741308138059
263,2.857659530502055,0.003715883971801938,0.1737972354066697,177.5131193784718
264,2.8657761452240718,0.006073735091953125,0.16939650465645517,175.47023974840846
265,2.889094018978525,0.00011688586050930903,0.1521523659939552,152.2692518544644
266,2.904094399515788,0.0007520522230669786,0.13726887131720122,138.02092354026829
267,2.917361893130251,0.004983924970857172,0.12475342992580529,129.73735489666228
268,2.930831754866079,0.006538088487800127,0.11626749316083451,122.80558164863464
269,2.9357816697806896,0.009163421034919133,0.11785566673402403,127.019087768943
270,2.9396434707169905,0.003448347150744582,0.12315728683264204,126.60563398338675
271,2.958058743019876,0.01187384114389186,0.10819036168050111,120.064202824393
272,2.9765179452319543,0.019669875044031022,0.10160500061231481,121.27487565634576
273,2.9989396124249312,0.015134506386975709,0.09885320846336887,113.98771485034453
274,3.026102012000894,0.0004042501639770316,0.08682531527438186,87.22956543835903
275,3.0340586035223707,0.006549018415021083,0.07927297391688226,85.82199233190346
276,3.0417939854951617,0.0011085355080954614,0.07808661035911246,79.195145867208
277,3.0595823180763673,0.002771312827847182,0.06140681328600239,64.17812611384966
278,3.0712458633528983,0.04317182655229433,0.052514580837318636,95.68640738961287
279,3.0846964261141374,0.0015372890217305864,0.08223584462837374,83.7731336501042
280,3.1023477536136284,0.006909259562090074,0.06612180615061325,73.03106571270312
281,3.1268735700174815,0.009627424349612865,0.04850524930885003,58.13267365846286
282,3.1314567078745665,0.012122233148577383,0.05354953580137778,65.6717689499553
283,3.1366893388604282,0.008201824240381106,0.060439137964093614,68.64096220447458
284,3.1377859615180657,9.818895384563227e-05,0.06754433954683714,67.64252850068297
285,3.1473794507026147,0.003952098359978602,0.05804903931613392,62.001137676112705
286,3.147786162971624,0.007292130935726833,0.06159442540710325,68.88655634283003
287,3.1547484623958697,0.0009196891710405073,0.0619242569185845,62.84394608962485
288,3.16344062445906,0.0043174789108368266,0.0541517840264345,58.46926293727117
289,3.1671920762403327,0.00033766845705524056,0.0547178111559985,55.05547961305357
290,3.17712132657529,0.0008183768960808726,0.045126229278096286,45.94460617417706
291,3.177465493931973,0.005057108535355949,0.045600438817494204,50.65754735285033
292,3.1778884217017818,0.0014238850592466139,0.05023461958304143,51.658504642288165
293,3.197103436918872,0.008382674039181207,0.032443489425197924,40.82616346437895
294,3.2020654927434027,0.01169458563158434,0.035864107639848264,47.558693271432695
295,3.2035753709800407,0.016123757191107594,0.04604881503479463,62.172572225902115
296,3.21178263307203,0.002233313742578472,0.053965310133913036,56.19862387649155
297,3.228112054632538,0.0018330113513507695,0.039869202315983454,41.7022136673344
298,3.230813365781759,0.0011044881728507568,0.03900090251811328,40.105390690964086
299,3.2416491393223867,0.010117841147041305,0.02926961715033638,39.38745829737789
300,3.24264037297783,0.012257949395115994,0.038396224641934484,50.6541740370503
301,3.243229985154611,0.00032095746736032115,0.05006456186026931,50.385519327629694
302,3.251651195606006,0.027521940544489087,0.041964308876234924,69.48624942072401
303,3.2602946449692807,0.0005337048567900804,0.06084280005744924,61.376504914239405
304,3.2715672832826654,0.0077935088809562205,0.05010386660085464,57.89737548181107
305,3.28595573398174,0.01234640004061239,0.04350892478273671,55.85532482334932
306,3.3273285896339617,0.020477035524547608,0.014482469171127388,34.959504695675214
307,3.3353984909587435,0.012520674728720262,0.02688960337089341,39.41027809961373
308,3.339732043337699,0.01618115872596726,0.03507672572065834,51.25788444662538
309,3.3573504208902842,0.004146827491464336,0.03363950689404005,37.786334385504276
310,3.3608598816173525,0.016864545693479234,0.03427687365843601,51.141419351915296
311,3.3672819197426116,0.0008350644975816266,0.044719381226656196,45.55444572423761
312,3.3681897549490967,0.02252050318785216,0.04464661051775254,67.1671137056049
313,3.36847506172178,0.007931716828789294,0.06688180693292178,74.81352376171114
314,3.405001505313653,0.016998976096655186,0.03828708016983784,55.28605626649296
315,3.425087812448265,0.006020609719350464,0.03519974913188095,41.22035885123143
316,3.4383171761460356,0.010316390017200886,0.02799099515346093,38.307385170661675
317,3.444160061084537,0.007473978139587696,0.03246450023216019,39.9384783717478
318,3.446274578152783,0.013152378349869208,0.037823961303502074,50.97633965337111
319,3.4481648086147034,0.0008515489988895617,0.04908610919145051,49.9376581903399
320,3.4513648751605546,0.0006225003131901508,0.04673759164448876,47.360091957679096
321,3.460218104586258,0.002838271575399164,0.03850686253197555,41.345134107374726
322,3.4741497633393332,0.0017381148651515006,0.02741347535429961,29.15159021945124
323,3.4861429894470755,0.020540355570023983,0.017158364111709012,37.69871968173311
324,3.4897920145736196,0.0024745415818055393,0.034049694555188914,36.5242361369944
325,3.524215386779801,0.03724102809434093,0.0021008639308131016,39.34189202515404
326,3.5390933579450814,0.004108231243314294,0.02446392085987359,28.572152103187864
327,3.548073696633207,0.0020103710397885288,0.01959181341506211,21.602184454850626
328,3.5585851463225118,0.015592130975943475,0.011090734765546006,26.682865741489703
329,3.56463001149509,0.010750162053415186,0.02063800056891152,31.38816262232691
330,3.5677929147425798,0.006895451087234338,0.02822525937483711,35.120710462071436
331,3.5726819606239477,0.008104982991156206,0.030231664580703477,38.33664757185984
332,3.5884395367101334,0.012701189397289663,0.022579071485674174,35.28026088296387
333,3.588600626484809,0.0025935994568670674,0.03511917110828833,37.71277056515521
334,3.58997151973192,0.05608631232047705,0.03634187731804417,92.42818963852129
335,3.590494790586948,0.03680639977890095,0.09190491878349327,128.71131856239427
336,3.5909568067193622,0.010507530901325569,0.12824930242998,138.75683333130561
337,3.612447951537314,0.0022257177846889335,0.11726568851335406,119.49140629804278
338,3.625961736111766,0.011401477952753687,0.1059776217235906,117.3790996763442
339,3.633103787160798,0.0007493737183429329,0.1102370486273121,110.98642234565492
340,3.6342477529213295,0.00031132116523619477,0.10984245658512348,110.15377775035961
341,3.6417646192079656,0.0029797875313889656,0.10263691146372356,105.61669899511239
342,3.6488918451201253,0.00621055301873439,0.09848947308295264,104.70002610168683
343,3.6510051197067943,0.020270199251908406,0.10258675151501784,122.85695076692616
344,3.657326221165709,0.01298902978817889,0.11653584930801131,129.52487909619003
345,3.6629744057721894,0.01357537904749322,0.12387669448970984,137.45207353720312
346,3.6736046550267796,0.005542435794074139,0.1268218242826129,132.36426007668723
347,3.6848059276494562,0.0042454853268948265,0.12116298745401055,125.40847278090527
348,3.6853210645830177,0.004636856505472971,0.12489333584734386,129.5301923528167
349,3.6905364424125184,0.043940638915165045,0.12431481452331594,168.2554534384808
350,3.70146005346566,0.0004093574204392867,0.15733184238533937,157.7411998057787
351,3.70923160293908,0.020176429917557387,0.14996965033235865,170.14608024991594
352,3.730802152418807,0.008643517413526624,0.1485755307701888,157.21904818371524
353,3.7427463164638626,0.005773490810346595,0.14527488413865974,151.04837494900636
354,3.744722459450166,0.012919215674888705,0.14907223196270314,161.99144763759188
355,3.745535597630791,0.00666834303599214,0.16117830945696676,167.84665249295873
356,3.756962199265334,0.020669063412677668,0.15642005085841548,177.08911427109308
357,3.757260744517194,0.023096284796203747,0.17679056901923307,199.8868538154368
358,3.7670534931594974,0.005476987013540248,0.19009410517313352,195.57109218667358
359,3.798356331552688,0.0032410790708514194,0.16426825379348298,167.50933286433423
360,3.8078761365035496,0.008973471219409094,0.15798952791347265,166.9629991328816
361,3.813335033083815,0.02434555939523599,0.16150410255261605,185.84966194785224
362,3.8247886681709815,0.0023656089895002456,0.1743960268606859,176.76163585018577
363,3.8315992901048825,0.009754214576995756,0.16995101391628475,179.7052284932801
364,3.8403638941112863,0.009984780002255434,0.1709406244868763,180.9254044891313
365,3.8718986401805418,0.013209300151268555,0.14939065841987587,162.59995857114484
366,3.8773200571510995,0.0014106562970266042,0.15717854160058709,158.5891978976135
367,3.9134210778345078,0.012581649091271099,0.12248817721420524,135.0698263054766
368,3.9396163687652845,0.02397253206289245,0.10887453537469982,132.8470674375919
369,3.9420374383312895,0.0019806456078014455,0.13042599787158693,132.40664347938846
370,3.9428361511679912,0.0027120959168716197,0.13160793064268672,134.32002655955833
371,3.944016432673343,0.03554177038861511,0.13313974505420667,168.68151544282205
372,3.9442207647605345,0.001996430547551579,0.16847718335563044,170.47361390318196
373,3.9453230426678205,0.01926789767756658,0.16937133599589593,188.63923367346214
374,3.958088319029789,0.006778209425535491,0.1758739573114938,182.65216673702912
375,3.958908870440305,0.0028399696999437045,0.18183161532651315,184.67158502645643
376,3.963177283643581,0.02046006001744849,0.18040317182318022,200.86323184062894
